query_id,query,query_seg,query_category,doc_id,doc,doc_seg,doc_category,similarities,adjusted_Category,adjusted_Category_count,query_CategoryName_count
5f1e734e513ecd2d285557a3,我如何觀看演講網視訊隨選系統(VOD)上的影片？,我_如何_觀看_演講網_視訊_隨選_系統_(_VOD_)_上_的_影片_？,視聽中心,5f1e734e513ecd2d285557a3,我如何觀看演講網視訊隨選系統(VOD)上的影片？,我_如何_觀看_演講網_視訊_隨選_系統_(_VOD_)_上_的_影片_？,視聽中心,1.0,視聽中心,10,10
5f1e734e513ecd2d285557a4,如何借用虛擬攝影室？,如何_借用_虛擬_攝影室_？,視聽中心,5f1e734e513ecd2d285557a4,如何借用虛擬攝影室？,如何_借用_虛擬_攝影室_？,視聽中心,1.0000000000000004,視聽中心,10,10
5f1e734e513ecd2d285557a5,如何借用大團擬放映室？,如何_借用_大團_擬_放映室_？,視聽中心,5f1e734e513ecd2d285557a5,如何借用大團擬放映室？,如何_借用_大團_擬_放映室_？,視聽中心,1.0,視聽中心,10,10
5f1e734e513ecd2d285557a6,如何借用小團體放映室？,如何_借用_小_團體_放映室_？,視聽中心,5f1e734e513ecd2d285557a6,如何借用小團體放映室？,如何_借用_小_團體_放映室_？,視聽中心,0.9999999999999998,視聽中心,10,10
5f1e734e513ecd2d285557a7,如何借用教育訓練室？,如何_借用_教育_訓練室_？,視聽中心,5f1e734e513ecd2d285557a7,如何借用教育訓練室？,如何_借用_教育_訓練室_？,視聽中心,1.0,視聽中心,10,10
5f1e734e513ecd2d285557a8,如何借用數位媒體創作室？,如何_借用_數位媒體_創作室_？,視聽中心,5f1e734e513ecd2d285557a8,如何借用數位媒體創作室？,如何_借用_數位媒體_創作室_？,視聽中心,1.0,視聽中心,10,10
5f1e734e513ecd2d285557a9,如何借用語言學習座？,如何_借用_語言_學習座_？,視聽中心,5f1e734e513ecd2d285557a9,如何借用語言學習座？,如何_借用_語言_學習座_？,視聽中心,1.0,視聽中心,10,10
5f1e734e513ecd2d285557aa,如何借用雙人視聽座？,如何_借用_雙人_視聽座_？,視聽中心,5f1e734e513ecd2d285557aa,如何借用雙人視聽座？,如何_借用_雙人_視聽座_？,視聽中心,1.0000000000000004,視聽中心,10,10
5f1e734e513ecd2d285557ab,我可以帶我的DVD到圖書館播放嗎？,我_可以_帶_我_的_DVD_到_圖書館_播放_嗎_？,視聽中心,5f1e734e513ecd2d285557ab,我可以帶我的DVD到圖書館播放嗎？,我_可以_帶_我_的_DVD_到_圖書館_播放_嗎_？,視聽中心,1.0,視聽中心,10,10
5f1e734e513ecd2d285557ac,圖書館的視聽媒體可以外借嗎？,圖書館_的_視聽_媒體_可以_外借_嗎_？,視聽中心,5f1e734e513ecd2d285557ac,圖書館的視聽媒體可以外借嗎？,圖書館_的_視聽_媒體_可以_外借_嗎_？,視聽中心,1.0,視聽中心,10,10
5f1e734e513ecd2d285557ad,請問圖書館的影印機設在麼地方？,請問_圖書館_的_影印機_設_在_麼_地方_？,其他,5f1e734e513ecd2d285557ad,請問圖書館的影印機設在麼地方？,請問_圖書館_的_影印機_設_在_麼_地方_？,其他,1.0000000000000002,其他,153,153
5f1e734e513ecd2d285557ae,何謂專利？,何謂_專利_？,其他,5f1e734e513ecd2d285557ae,何謂專利？,何謂_專利_？,其他,1.0,其他,153,153
5f1e734e513ecd2d285557af,圖書館的電腦可否加裝日文輸入法？,圖書館_的_電腦_可否_加裝_日文_輸入法_？,其他,5f1e734e513ecd2d285557af,圖書館的電腦可否加裝日文輸入法？,圖書館_的_電腦_可否_加裝_日文_輸入法_？,其他,1.0,其他,153,153
5f1e734e513ecd2d285557b0,請問我該如何借用與使用翻拍架？,請問_我_該_如何_借用_與_使用_翻拍架_？,其他,5f1e734e513ecd2d285557b0,請問我該如何借用與使用翻拍架？,請問_我_該_如何_借用_與_使用_翻拍架_？,其他,1.0,其他,153,153
5f1e734e513ecd2d285557b1,智慧財產權是什麼？,智慧財產權_是_什麼_？,其他,5f1e734e513ecd2d285557b1,智慧財產權是什麼？,智慧財產權_是_什麼_？,其他,1.0000000000000002,其他,153,153
5f1e734e513ecd2d285557b2,圖書館聯絡方式？,圖書館_聯絡_方式_？,其他,5f1e734e513ecd2d285557b2,圖書館聯絡方式？,圖書館_聯絡_方式_？,其他,1.0,其他,153,153
5f1e734e513ecd2d285557b2,圖書館聯絡方式？,圖書館_聯絡_方式_？,其他,5f3e9b5d97a2d34db42b037b,與圖書館聯絡的方式有哪些？,與_圖書館_聯絡_的_方式_有_哪些_？,圖書館概況,0.763091869514652,其他,153,153
5f1e734e513ecd2d285557b3,專題製作上傳如何操作使用？,專題_製作_上傳_如何_操作_使用_？,其他,5f1e734e513ecd2d285557b3,專題製作上傳如何操作使用？,專題_製作_上傳_如何_操作_使用_？,其他,1.0,其他,153,153
5f1e734e513ecd2d285557b4,如果我臨時找不到網路線該怎麼辦？,如果_我_臨時_找不到_網路線_該_怎麼辦_？,其他,5f1e734e513ecd2d285557b4,如果我臨時找不到網路線該怎麼辦？,如果_我_臨時_找不到_網路線_該_怎麼辦_？,其他,1.0000000000000002,其他,153,153
5f1e820f513ecd2d285557b5,圖書館開放的時間？,圖書館_開放_的_時間_？,閱覽相關問題,5f1e820f513ecd2d285557b5,圖書館開放的時間？,圖書館_開放_的_時間_？,閱覽相關問題,1.0,圖書館,16,14
5f1e820f513ecd2d285557b5,圖書館開放的時間？,圖書館_開放_的_時間_？,閱覽相關問題,5f32dbf06c231461660602d4,圖書館開放的時間為何？,圖書館_開放_的_時間_為何_？,圖書館,0.9115447000232784,圖書館,16,14
5f1e820f513ecd2d285557b6,閱覽證遺失怎麼辦？,閱覽證_遺失_怎麼辦_？,閱覽相關問題,5f1e820f513ecd2d285557b6,閱覽證遺失怎麼辦？,閱覽證_遺失_怎麼辦_？,閱覽相關問題,1.0000000000000002,閱覽相關問題,14,14
5f1e820f513ecd2d285557b7,沒帶閱覽證怎麼辦？,沒_帶_閱覽證_怎麼辦_？,閱覽相關問題,5f1e820f513ecd2d285557b7,沒帶閱覽證怎麼辦？,沒_帶_閱覽證_怎麼辦_？,閱覽相關問題,1.0,閱覽相關問題,14,14
5f1e820f513ecd2d285557b8,校外人士可以使用圖書館嗎？,校外_人士_可以_使用_圖書館_嗎_？,閱覽相關問題,5f1e820f513ecd2d285557b8,校外人士可以使用圖書館嗎？,校外_人士_可以_使用_圖書館_嗎_？,閱覽相關問題,1.0000000000000002,閱覽相關問題,14,14
5f1e820f513ecd2d285557b8,校外人士可以使用圖書館嗎？,校外_人士_可以_使用_圖書館_嗎_？,閱覽相關問題,5f3e9b1997a2d34db42b033f,校外人士可以借書嗎？,校外_人士_可以_借書_嗎_？,false,0.7926013052291534,閱覽相關問題,14,14
5f1e820f513ecd2d285557b8,校外人士可以使用圖書館嗎？,校外_人士_可以_使用_圖書館_嗎_？,閱覽相關問題,5f48b7f5d4c05a24781756a0,校外人士可以借書嗎？,校外_人士_可以_借書_嗎_？,入館須知,0.7926013052291534,閱覽相關問題,14,14
5f1e820f513ecd2d285557b8,校外人士可以使用圖書館嗎？,校外_人士_可以_使用_圖書館_嗎_？,閱覽相關問題,5f48b7f5d4c05a247817569f,校外人士可以進入圖書館嗎？,校外_人士_可以_進入_圖書館_嗎_？,入館須知,0.7636855190877851,閱覽相關問題,14,14
5f1e820f513ecd2d285557b9,我的學生證為什麼沒有辦法刷卡進館？,我_的_學生證_為什麼_沒有_辦法_刷卡_進館_？,閱覽相關問題,5f1e820f513ecd2d285557b9,我的學生證為什麼沒有辦法刷卡進館？,我_的_學生證_為什麼_沒有_辦法_刷卡_進館_？,閱覽相關問題,1.0000000000000002,其他,153,14
5f1e820f513ecd2d285557b9,我的學生證為什麼沒有辦法刷卡進館？,我_的_學生證_為什麼_沒有_辦法_刷卡_進館_？,閱覽相關問題,5f1ef8fc5eec0422e465e30a,我的學生證為什麼沒有辦法刷卡進館？,我_的_學生證_為什麼_沒有_辦法_刷卡_進館_？,入館與開放時間,1.0000000000000002,其他,153,14
5f1e820f513ecd2d285557b9,我的學生證為什麼沒有辦法刷卡進館？,我_的_學生證_為什麼_沒有_辦法_刷卡_進館_？,閱覽相關問題,5f3bfe5ccca9b525bc7ced78,我的學生證為什麼沒有辦法刷卡進館？,我_的_學生證_為什麼_沒有_辦法_刷卡_進館_？,進館與開放時間,1.0000000000000002,其他,153,14
5f1e820f513ecd2d285557b9,我的學生證為什麼沒有辦法刷卡進館？,我_的_學生證_為什麼_沒有_辦法_刷卡_進館_？,閱覽相關問題,5f3e199ea9a4c23528871e72,我的學生證為什麼沒有辦法刷卡進館？,我_的_學生證_為什麼_沒有_辦法_刷卡_進館_？,其他,1.0000000000000002,其他,153,14
5f1e820f513ecd2d285557b9,我的學生證為什麼沒有辦法刷卡進館？,我_的_學生證_為什麼_沒有_辦法_刷卡_進館_？,閱覽相關問題,5f4c95347c0a240f376de97d,我的學生證為什麼沒有辦法刷卡進館？,我_的_學生證_為什麼_沒有_辦法_刷卡_進館_？,入館服務,1.0000000000000002,其他,153,14
5f1e820f513ecd2d285557b9,我的學生證為什麼沒有辦法刷卡進館？,我_的_學生證_為什麼_沒有_辦法_刷卡_進館_？,閱覽相關問題,5f4a22390afa2a0f68bb168c,我的學生證為什麼沒有辦法刷卡進館？,我_的_學生證_為什麼_沒有_辦法_刷卡_進館_？,false,1.0000000000000002,其他,153,14
5f1e820f513ecd2d285557b9,我的學生證為什麼沒有辦法刷卡進館？,我_的_學生證_為什麼_沒有_辦法_刷卡_進館_？,閱覽相關問題,5f3bfed1cca9b525bc7cedb6,我的學生證為什麼沒有辦法刷卡進館?,我_的_學生證_為什麼_沒有_辦法_刷卡_進館_?,入館與開放時間,0.9776508494331753,其他,153,14
5f1e820f513ecd2d285557ba,食物可以帶進館嗎？,食物_可以_帶進_館_嗎_？,閱覽相關問題,5f1e820f513ecd2d285557ba,食物可以帶進館嗎？,食物_可以_帶進_館_嗎_？,閱覽相關問題,1.0,其他,153,14
5f1e820f513ecd2d285557ba,食物可以帶進館嗎？,食物_可以_帶進_館_嗎_？,閱覽相關問題,5f1ef8fc5eec0422e465e30d,食物可以帶進館嗎？,食物_可以_帶進_館_嗎_？,入館與開放時間,1.0,其他,153,14
5f1e820f513ecd2d285557ba,食物可以帶進館嗎？,食物_可以_帶進_館_嗎_？,閱覽相關問題,5f3e14a8a9a4c23528871d10,食物可以帶進館嗎？,食物_可以_帶進_館_嗎_？,其他,1.0,其他,153,14
5f1e820f513ecd2d285557ba,食物可以帶進館嗎？,食物_可以_帶進_館_嗎_？,閱覽相關問題,5f3e199ea9a4c23528871e73,食物可以帶進館嗎？,食物_可以_帶進_館_嗎_？,其他,1.0,其他,153,14
5f1e820f513ecd2d285557ba,食物可以帶進館嗎？,食物_可以_帶進_館_嗎_？,閱覽相關問題,5f4c95347c0a240f376de981,食物可以帶進館嗎？,食物_可以_帶進_館_嗎_？,入館服務,1.0,其他,153,14
5f1e820f513ecd2d285557ba,食物可以帶進館嗎？,食物_可以_帶進_館_嗎_？,閱覽相關問題,5f47615d41bf88289ce521b3,食物可以帶進館嗎？,食物_可以_帶進_館_嗎_？,其它問題,1.0,其他,153,14
5f1e820f513ecd2d285557ba,食物可以帶進館嗎？,食物_可以_帶進_館_嗎_？,閱覽相關問題,5f3bfed1cca9b525bc7cedba,食物可以帶進館嗎?,食物_可以_帶進_館_嗎_?,入館與開放時間,0.9655666883356467,其他,153,14
5f1e820f513ecd2d285557ba,食物可以帶進館嗎？,食物_可以_帶進_館_嗎_？,閱覽相關問題,5f48d344d4c05a2478175749,食物可以帶進圖書館嗎？,食物_可以_帶進_圖書館_嗎_？,false,0.8445614301715857,其他,153,14
5f1e820f513ecd2d285557ba,食物可以帶進館嗎？,食物_可以_帶進_館_嗎_？,閱覽相關問題,5f30f3cb8d84e15dbccfbd7c,食物、飲料可以帶進館嗎？,食物_、_飲料_可以_帶進_館_嗎_？,其它,0.796103074229032,其他,153,14
5f1e820f513ecd2d285557ba,食物可以帶進館嗎？,食物_可以_帶進_館_嗎_？,閱覽相關問題,5f3f9b6cdb624d5445259b09,食物、飲料可以帶進館嗎？,食物_、_飲料_可以_帶進_館_嗎_？,入館閱覽,0.796103074229032,其他,153,14
5f1e820f513ecd2d285557ba,食物可以帶進館嗎？,食物_可以_帶進_館_嗎_？,閱覽相關問題,5f48b7f5d4c05a24781756ce,食物可以帶進圖書館內嗎？,食物_可以_帶進_圖書館_內_嗎_？,其他,0.755911092439694,其他,153,14
5f1e820f513ecd2d285557bb,溼的雨傘可以帶進館嗎？,溼_的_雨傘_可以_帶進_館_嗎_？,閱覽相關問題,5f1e820f513ecd2d285557bb,溼的雨傘可以帶進館嗎？,溼_的_雨傘_可以_帶進_館_嗎_？,閱覽相關問題,1.0000000000000002,閱覽相關問題,14,14
5f1e820f513ecd2d285557bb,溼的雨傘可以帶進館嗎？,溼_的_雨傘_可以_帶進_館_嗎_？,閱覽相關問題,5f1ef8fc5eec0422e465e30c,溼的雨傘可以帶進館嗎？,溼_的_雨傘_可以_帶進_館_嗎_？,入館與開放時間,1.0000000000000002,閱覽相關問題,14,14
5f1e820f513ecd2d285557bc,書包（背包）可以帶進館嗎？,書包_（_背包_）_可以_帶進_館_嗎_？,閱覽相關問題,5f1e820f513ecd2d285557bc,書包（背包）可以帶進館嗎？,書包_（_背包_）_可以_帶進_館_嗎_？,閱覽相關問題,1.0000000000000002,閱覽相關問題,14,14
5f1e820f513ecd2d285557bd,我的筆記型電腦可以帶進館嗎？,我_的_筆記型電腦_可以_帶進_館_嗎_？,閱覽相關問題,5f1e820f513ecd2d285557bd,我的筆記型電腦可以帶進館嗎？,我_的_筆記型電腦_可以_帶進_館_嗎_？,閱覽相關問題,1.0000000000000002,閱覽相關問題,14,14
5f1e820f513ecd2d285557be,我的手機可以帶進館嗎？,我_的_手機_可以_帶進_館_嗎_？,閱覽相關問題,5f1e820f513ecd2d285557be,我的手機可以帶進館嗎？,我_的_手機_可以_帶進_館_嗎_？,閱覽相關問題,1.0000000000000002,閱覽相關問題,14,14
5f1e820f513ecd2d285557bf,我自己的書可以帶進館嗎？,我_自己_的_書_可以_帶進_館_嗎_？,閱覽相關問題,5f1e820f513ecd2d285557bf,我自己的書可以帶進館嗎？,我_自己_的_書_可以_帶進_館_嗎_？,閱覽相關問題,1.0000000000000002,閱覽相關問題,14,14
5f1e820f513ecd2d285557c0,我要如何在圖書館使用視聽資料？,我_要_如何_在_圖書館_使用_視聽資料_？,閱覽相關問題,5f1e820f513ecd2d285557c0,我要如何在圖書館使用視聽資料？,我_要_如何_在_圖書館_使用_視聽資料_？,閱覽相關問題,1.0000000000000004,閱覽相關問題,14,14
5f1e820f513ecd2d285557c1,可以帶自己的片子來看嗎？,可以_帶_自己_的_片子_來_看_嗎_？,閱覽相關問題,5f1e820f513ecd2d285557c1,可以帶自己的片子來看嗎？,可以_帶_自己_的_片子_來_看_嗎_？,閱覽相關問題,1.0000000000000002,閱覽相關問題,14,14
5f1e820f513ecd2d285557c2,團體視聽室可以預約嗎？,團體_視聽室_可以_預約_嗎_？,閱覽相關問題,5f1e820f513ecd2d285557c2,團體視聽室可以預約嗎？,團體_視聽室_可以_預約_嗎_？,閱覽相關問題,1.0,閱覽相關問題,14,14
5f1e820f513ecd2d285557c3,圖書快到期了，但是還沒看完怎麼辦？,圖書_快_到期_了_，_但是_還沒_看完_怎麼辦_？,借還書問題,5f1e820f513ecd2d285557c3,圖書快到期了，但是還沒看完怎麼辦？,圖書_快_到期_了_，_但是_還沒_看完_怎麼辦_？,借還書問題,1.0000000000000002,借還書問題,5,5
5f1e820f513ecd2d285557c3,圖書快到期了，但是還沒看完怎麼辦？,圖書_快_到期_了_，_但是_還沒_看完_怎麼辦_？,借還書問題,5f4c60da31573f12b4785244,書還沒看完卻快到期，要怎麼辦？,書_還沒_看完_卻_快_到期_，_要_怎麼辦_？,借、還書時間,0.7577798964587873,借還書問題,5,5
5f1e820f513ecd2d285557c4,為什麼我沒有收到圖書館的通知單？,為什麼_我_沒有_收到_圖書館_的_通知單_？,借還書問題,5f1e820f513ecd2d285557c4,為什麼我沒有收到圖書館的通知單？,為什麼_我_沒有_收到_圖書館_的_通知單_？,借還書問題,1.0,借還書、遺失書問題：,8,5
5f1e820f513ecd2d285557c4,為什麼我沒有收到圖書館的通知單？,為什麼_我_沒有_收到_圖書館_的_通知單_？,借還書問題,5f47617a41bf88289ce521d2,沒有收到圖書館的通知單怎麼辦？,沒有_收到_圖書館_的_通知單_怎麼辦_？,借還書、遺失書問題：,0.8384996705289152,借還書、遺失書問題：,8,5
5f1e820f513ecd2d285557c5,我想借的書已經被別人借走了或是在新書展示架上，該怎麼辦？,我_想_借_的_書_已經_被_別人_借走_了_或是_在_新書_展示架_上_，_該_怎麼辦_？,借還書問題,5f1e820f513ecd2d285557c5,我想借的書已經被別人借走了或是在新書展示架上，該怎麼辦？,我_想_借_的_書_已經_被_別人_借走_了_或是_在_新書_展示架_上_，_該_怎麼辦_？,借還書問題,1.0,借還書問題,5,5
5f1e820f513ecd2d285557c6,如果我把圖書館的書弄丟了可以隨便拿一本書來賠嗎？,如果_我_把_圖書館_的_書_弄丟_了_可以_隨便_拿_一本_書_來_賠_嗎_？,借還書問題,5f1e820f513ecd2d285557c6,如果我把圖書館的書弄丟了可以隨便拿一本書來賠嗎？,如果_我_把_圖書館_的_書_弄丟_了_可以_隨便_拿_一本_書_來_賠_嗎_？,借還書問題,1.0000000000000002,借還書問題,5,5
5f1e820f513ecd2d285557c7,學生可以外借視聽資料嗎？,學生_可以_外借_視聽資料_嗎_？,借還書問題,5f1e820f513ecd2d285557c7,學生可以外借視聽資料嗎？,學生_可以_外借_視聽資料_嗎_？,借還書問題,1.0,借還書問題,5,5
5f1e820f513ecd2d285557c7,學生可以外借視聽資料嗎？,學生_可以_外借_視聽資料_嗎_？,借還書問題,5f4fa28ed5f7e324d0bd7274,學生可以外借視聽資料嗎？,學生_可以_外借_視聽資料_嗎_？,圖書借還,1.0,借還書問題,5,5
5f1e820f513ecd2d285557c7,學生可以外借視聽資料嗎？,學生_可以_外借_視聽資料_嗎_？,借還書問題,5f3e14a8a9a4c23528871cb4,視聽資料可以外借嗎？,視聽資料_可以_外借_嗎_？,資料借還,0.8337629273295699,借還書問題,5,5
5f1e820f513ecd2d285557c7,學生可以外借視聽資料嗎？,學生_可以_外借_視聽資料_嗎_？,借還書問題,5f3e161ca9a4c23528871db3,視聽資料可以外借嗎？,視聽資料_可以_外借_嗎_？,視聽,0.8337629273295699,借還書問題,5,5
5f1e820f513ecd2d285557c7,學生可以外借視聽資料嗎？,學生_可以_外借_視聽資料_嗎_？,借還書問題,5f4c90e031573f12b4785309,視聽資料可以外借嗎？,視聽資料_可以_外借_嗎_？,借閱相關問題,0.8337629273295699,借還書問題,5,5
5f1e820f513ecd2d285557c7,學生可以外借視聽資料嗎？,學生_可以_外借_視聽資料_嗎_？,借還書問題,5f4c7fe531573f12b47852ac,視聽資料可以外借嗎?,視聽資料_可以_外借_嗎_?,館藏使用規則,0.7737591838124143,借還書問題,5,5
5f1e820f513ecd2d285557c7,學生可以外借視聽資料嗎？,學生_可以_外借_視聽資料_嗎_？,借還書問題,5f4db571af5117264833d457,圖書館的視聽資料可以外借嗎？,圖書館_的_視聽資料_可以_外借_嗎_？,借閱/續借/預約,0.7687121906692448,借還書問題,5,5
5f1e820f513ecd2d285557c8,我要如何推薦圖書館買書？,我_要_如何_推薦_圖書館_買_書_？,書刊推薦,5f1e820f513ecd2d285557c8,我要如何推薦圖書館買書？,我_要_如何_推薦_圖書館_買_書_？,書刊推薦,1.0000000000000002,書刊推薦,4,4
5f1e820f513ecd2d285557c8,我要如何推薦圖書館買書？,我_要_如何_推薦_圖書館_買_書_？,書刊推薦,5f3e9b1997a2d34db42b0354,請問如何推薦圖書館買書？,請問_如何_推薦_圖書館_買_書_？,false,0.8474468724252493,書刊推薦,4,4
5f1e820f513ecd2d285557c9,我怎麼知道圖書館是否處理了我介購的書？,我_怎麼_知道_圖書館_是否_處理_了_我_介購_的_書_？,書刊推薦,5f1e820f513ecd2d285557c9,我怎麼知道圖書館是否處理了我介購的書？,我_怎麼_知道_圖書館_是否_處理_了_我_介購_的_書_？,書刊推薦,1.0,書刊推薦,4,4
5f1e820f513ecd2d285557ca,如果我不確定想買的書的資料，可以進行介購嗎？,如果_我_不_確定_想_買_的_書_的_資料_，_可以_進行_介購_嗎_？,書刊推薦,5f1e820f513ecd2d285557ca,如果我不確定想買的書的資料，可以進行介購嗎？,如果_我_不_確定_想_買_的_書_的_資料_，_可以_進行_介購_嗎_？,書刊推薦,1.0000000000000002,書刊推薦,4,4
5f1e820f513ecd2d285557cb,學生或老師是否可推薦期刊？,學生_或_老師_是否_可_推薦_期刊_？,書刊推薦,5f1e820f513ecd2d285557cb,學生或老師是否可推薦期刊？,學生_或_老師_是否_可_推薦_期刊_？,書刊推薦,1.0000000000000002,書刊推薦,4,4
5f1e820f513ecd2d285557cc,期刊可否外借？,期刊_可否_外借_？,期刊,5f1e820f513ecd2d285557cc,期刊可否外借？,期刊_可否_外借_？,期刊,1.0,期刊,21,21
5f1e820f513ecd2d285557cc,期刊可否外借？,期刊_可否_外借_？,期刊,5f3e9b5d97a2d34db42b039f,期刊可否外借？,期刊_可否_外借_？,期刊利用問題,1.0,期刊,21,21
5f1e820f513ecd2d285557cc,期刊可否外借？,期刊_可否_外借_？,期刊,5f3e161ca9a4c23528871dc8,期刊可否外借？,期刊_可否_外借_？,期刊,1.0,期刊,21,21
5f1e820f513ecd2d285557cc,期刊可否外借？,期刊_可否_外借_？,期刊,5f4a15510afa2a0f68bb1643,期刊可否外借?,期刊_可否_外借_?,期刊檢索,0.9175669675373601,期刊,21,21
5f1e820f513ecd2d285557cc,期刊可否外借？,期刊_可否_外借_？,期刊,5f32de356c23146166060304,請問期刊可否外借？,請問_期刊_可否_外借_？,false,0.917242774135149,期刊,21,21
5f1e820f513ecd2d285557cc,期刊可否外借？,期刊_可否_外借_？,期刊,5f3e6f397993ee1e88a81bb3,過期期刊可否外借？,過期_期刊_可否_外借_？,期刊使用,0.8043577243989062,期刊,21,21
5f1e820f513ecd2d285557cc,期刊可否外借？,期刊_可否_外借_？,期刊,5f32e8796c23146166060315,期刊可否外借 ?,期刊_可否_外借_ _?,期刊、報紙服務,0.8022193732489287,期刊,21,21
5f1e820f513ecd2d285557cd,過期期刊放在哪裡？,過期_期刊_放在_哪裡_？,期刊,5f1e820f513ecd2d285557cd,過期期刊放在哪裡？,過期_期刊_放在_哪裡_？,期刊,1.0,館藏使用規則,58,21
5f1e820f513ecd2d285557cd,過期期刊放在哪裡？,過期_期刊_放在_哪裡_？,期刊,5f1ef8fc5eec0422e465e34d,館內的過期期刊放在哪裡？,館內_的_過期_期刊_放在_哪裡_？,館藏資源,0.8541422017817363,館藏使用規則,58,21
5f1e820f513ecd2d285557cd,過期期刊放在哪裡？,過期_期刊_放在_哪裡_？,期刊,5f30f3cb8d84e15dbccfbd72,館內的過期期刊放在哪裡？,館內_的_過期_期刊_放在_哪裡_？,期刊及報紙,0.8541422017817363,館藏使用規則,58,21
5f1e820f513ecd2d285557cd,過期期刊放在哪裡？,過期_期刊_放在_哪裡_？,期刊,5f3e199ea9a4c23528871e63,館內的過期期刊放在哪裡？,館內_的_過期_期刊_放在_哪裡_？,期刊閱覽,0.8541422017817363,館藏使用規則,58,21
5f1e820f513ecd2d285557cd,過期期刊放在哪裡？,過期_期刊_放在_哪裡_？,期刊,5f48d344d4c05a2478175748,過期期刊、報紙放在哪裡？,過期_期刊_、_報紙_放在_哪裡_？,false,0.82383769767281,館藏使用規則,58,21
5f1e820f513ecd2d285557cd,過期期刊放在哪裡？,過期_期刊_放在_哪裡_？,期刊,5f4c7fe531573f12b47852aa,期刊放在哪裡?,期刊_放在_哪裡_?,館藏使用規則,0.7992176478860696,館藏使用規則,58,21
5f1e820f513ecd2d285557ce,如何查詢圖書館目前訂閱哪些期刊？,如何_查詢_圖書館_目前_訂閱_哪些_期刊_？,期刊,5f1e820f513ecd2d285557ce,如何查詢圖書館目前訂閱哪些期刊？,如何_查詢_圖書館_目前_訂閱_哪些_期刊_？,期刊,1.0,期刊,21,21
5f1e820f513ecd2d285557cf,可以推薦圖書館購買資料庫嗎？,可以_推薦_圖書館_購買_資料庫_嗎_？,資料庫,5f1e820f513ecd2d285557cf,可以推薦圖書館購買資料庫嗎？,可以_推薦_圖書館_購買_資料庫_嗎_？,資料庫,1.0,資料庫,4,4
5f1e820f513ecd2d285557d0,網路資料庫中有一些 PDF（Portable Document Format）文件，該如何閱讀？,網路_資料庫_中_有_一些_ PDF_（_Portable Document Format_）_文件_，_該_如何_閱讀_？,資料庫,5f1e820f513ecd2d285557d0,網路資料庫中有一些 PDF（Portable Document Format）文件，該如何閱讀？,網路_資料庫_中_有_一些_ PDF_（_Portable Document Format_）_文件_，_該_如何_閱讀_？,資料庫,1.0000000000000002,資料庫,4,4
5f1e820f513ecd2d285557d1,資料庫的認證方式為本校IP，但查詢時卻詢問帳號及密碼？,資料庫_的_認證_方式_為_本校_IP_，_但_查詢_時_卻_詢問_帳號_及_密碼_？,資料庫,5f1e820f513ecd2d285557d1,資料庫的認證方式為本校IP，但查詢時卻詢問帳號及密碼？,資料庫_的_認證_方式_為_本校_IP_，_但_查詢_時_卻_詢問_帳號_及_密碼_？,資料庫,1.0,資料庫,4,4
5f1e820f513ecd2d285557d2,可以在家裡使用資料庫嗎？,可以_在_家_裡_使用_資料庫_嗎_？,資料庫,5f1e820f513ecd2d285557d2,可以在家裡使用資料庫嗎？,可以_在_家_裡_使用_資料庫_嗎_？,資料庫,1.0000000000000002,資料庫,4,4
5f1e820f513ecd2d285557d2,可以在家裡使用資料庫嗎？,可以_在_家_裡_使用_資料庫_嗎_？,資料庫,5f4a20610afa2a0f68bb1664,我在家裡要如何使用圖書館的資料庫？,我_在_家_裡_要_如何_使用_圖書館_的_資料庫_？,電子資源及資料庫,0.839173422580726,資料庫,4,4
5f1e820f513ecd2d285557d2,可以在家裡使用資料庫嗎？,可以_在_家_裡_使用_資料庫_嗎_？,資料庫,5f47615d41bf88289ce521a8,可以在家使用電子資料庫嗎？,可以_在_家_使用_電子_資料庫_嗎_？,電腦檢索與網路,0.7501152479024138,資料庫,4,4
5f1e820f513ecd2d285557d3,初次使用全國文獻傳遞服務系統，如何開始？,初次_使用_全國文獻傳遞服務系統_，_如何_開始_？,全國文獻傳遞服務系統,5f1e820f513ecd2d285557d3,初次使用全國文獻傳遞服務系統，如何開始？,初次_使用_全國文獻傳遞服務系統_，_如何_開始_？,全國文獻傳遞服務系統,1.0000000000000004,全國文獻傳遞服務系統,11,11
5f1e820f513ecd2d285557d4,為何我申請帳號之後，沒有收到任何回應？,為何_我_申請帳號_之後_，_沒有_收到_任何_回應_？,全國文獻傳遞服務系統,5f1e820f513ecd2d285557d4,為何我申請帳號之後，沒有收到任何回應？,為何_我_申請帳號_之後_，_沒有_收到_任何_回應_？,全國文獻傳遞服務系統,1.0,全國文獻傳遞服務系統,11,11
5f1e820f513ecd2d285557d4,為何我申請帳號之後，沒有收到任何回應？,為何_我_申請帳號_之後_，_沒有_收到_任何_回應_？,全國文獻傳遞服務系統,5f4c90e031573f12b4785334,為何讀者申請帳號時，沒有收到任何回應？,為何_讀者_申請帳號_時_，_沒有_收到_任何_回應_？,館際合作相關問題,0.833556542186122,全國文獻傳遞服務系統,11,11
